fish,Drift ID,species,Fork Length (mm),Total Length (mm),Length (cm),Tag ID,gear,station,angler ,area,site,Total Fishes Caught
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1316,PBM0715250303,BLU,270,281,,,FLY,6,C251,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1317,PBM0715250303,BLU,391,407,,,BAR,3,C113,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1318,PBM0715250303,BLU,296,304,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1319,PBM0715250303,BLU,235,245,,,FLY,7,C283,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
1320,PBM0715250303,BLU,311,326,,,FLY,6,C251,PB,MPA,74
